queries,files
Power-consumption-(manual-off)-0.2-W,LaptopPeriferals.json
4-ink-bottle,LaptopPeriferals.json
Operating-Humidity-range-20%---80%-%,LaptopPeriferals.json
Width-17.24-inch,LaptopPeriferals.json
Max-Print-Resolution-(Colour)-4800-x-600-dpi,LaptopPeriferals.json
Cartridge-925,LaptopPeriferals.json
Sales-Package-1-pcs,LaptopPeriferals.json
Model-Name-36/88A-Drum-05,LaptopPeriferals.json
100-sheets,LaptopPeriferals.json
repair,LaptopPeriferals.json
Model-Name-HU20,LaptopPeriferals.json
Model-Name-PS_105/1053,LaptopPeriferals.json
Weight-999-g,LaptopPeriferals.json
4-Bottle-Set,LaptopPeriferals.json
Weight-175-g,LaptopPeriferals.json
1-Compatible-12a-Toner,LaptopPeriferals.json
Universal-Ink-For-Printers,LaptopPeriferals.json
Canon-Service-Center,LaptopPeriferals.json
5-PCS-TONER-POWDER,LaptopPeriferals.json
Model-Name-JT-2612A-TONER-CARTRIDGE,LaptopPeriferals.json
CD-Provided,LaptopPeriferals.json
Printers,LaptopPeriferals.json
Sales-Package-R-SP210-CHIP-PACK-3,LaptopPeriferals.json
5---40-DegreeC,LaptopPeriferals.json
Height-20-cm,LaptopPeriferals.json
USB-support-2.0,LaptopPeriferals.json
Three-Pisces-Combo,LaptopPeriferals.json
LaserJet-Pro,LaptopPeriferals.json
Model-Name-PS_3410,LaptopPeriferals.json
TWO-CARTRIDGE,LaptopPeriferals.json
Pack-Of-Five-inktoner,LaptopPeriferals.json
10.5-mm,LaptopPeriferals.json
Model-Name-235,LaptopPeriferals.json
Weight-0.051-kg,LaptopPeriferals.json
Weight-390-g,LaptopPeriferals.json
Model-Name-PS912,LaptopPeriferals.json
compatible-with-HP,LaptopPeriferals.json
24.5-cm,LaptopPeriferals.json
Model-Name-925_1,LaptopPeriferals.json
Model-Name-PZ-TN-3250,LaptopPeriferals.json
3.9-kg,LaptopPeriferals.json
1-Year,LaptopPeriferals.json
Refill-Ink,LaptopPeriferals.json
L-220-Ink-Bottle,LaptopPeriferals.json
HP-HP-680-Tri-Color-Ink,LaptopPeriferals.json
Sales-Package-3-Pc,LaptopPeriferals.json
Weight-500-g,LaptopPeriferals.json
Model-Name-ep-001-refill-ink-for-l6190,LaptopPeriferals.json
Copy-Resolution-Colour-400-x-600-dpi,LaptopPeriferals.json
Resolution-384,LaptopPeriferals.json
Not-Covered-in-Warranty-Nill,LaptopPeriferals.json
16-Characters-x-1-Lines-LCD,LaptopPeriferals.json
6-Color-Set,LaptopPeriferals.json
Covered-in-Warranty,LaptopPeriferals.json
1.7-cpm,LaptopPeriferals.json
all-iterms,LaptopPeriferals.json
Cost-per-Page-(Black)--As-per-ISO-Standards-3-Rs.,LaptopPeriferals.json
4-Units-of-Refill-Ink-Bottle,LaptopPeriferals.json
Not-Covered-in-Warranty,LaptopPeriferals.json
Toner-Powder-for-Ricoh-SP-100,LaptopPeriferals.json
Active-Noise-Level-50,LaptopPeriferals.json
Model-Name-Refill-Ink-Black-4160,LaptopPeriferals.json
1-kg-toner,LaptopPeriferals.json
Sales-Package-3-pc,LaptopPeriferals.json
trebo-toner-9,LaptopPeriferals.json
Weight-280-g,LaptopPeriferals.json
Model-Name-CL99,LaptopPeriferals.json
Epson-L-Series-Printers,LaptopPeriferals.json
All-Canon-Cartridges,LaptopPeriferals.json
2-INK-CARTRIDGE,LaptopPeriferals.json
Height-25.472-cm,LaptopPeriferals.json
Black-Refill-Ink,LaptopPeriferals.json
Operating-Temperature-Range-15DegC---32DegC-degree-C,LaptopPeriferals.json
Epson-Inkjet-Printer,LaptopPeriferals.json
88A-TONER-CATRIDGE-2UNIT,LaptopPeriferals.json
Depth-50-mm,LaptopPeriferals.json
refilling-ink-cartridge,LaptopPeriferals.json
"A4,-B5,-A6,-DL",LaptopPeriferals.json
hp-818-ink-cartridge,LaptopPeriferals.json
"Model-Name-M100,M200",LaptopPeriferals.json
1-piece-ink-toner-catridge,LaptopPeriferals.json
1-Bottle-inktoner,LaptopPeriferals.json
Model-Name-InkclubL100B4,LaptopPeriferals.json
5-units-ink-toner,LaptopPeriferals.json
Height-18.944-cm,LaptopPeriferals.json
Operating-Humidity-range-20%---80%-RH-%,LaptopPeriferals.json
Series,LaptopPeriferals.json
Manufacturer,LaptopPeriferals.json
88A-toner-cartridge,LaptopPeriferals.json
Weight-50,LaptopPeriferals.json
Model-Name-PS3400_drum,LaptopPeriferals.json
1.0-GB-Free-Hard-Disk-Space,LaptopPeriferals.json
Inktoners,LaptopPeriferals.json
Depth-26-cm,LaptopPeriferals.json
1.5-kg,LaptopPeriferals.json
Non-operating-Humidity-Range-10-90-%,LaptopPeriferals.json
Canon-PG-89-ink-cartridge,LaptopPeriferals.json
2-inktoner,LaptopPeriferals.json
Single-Laser-Toner-Cartridge,LaptopPeriferals.json
Model-Name-1200w,LaptopPeriferals.json
Width-55-mm,LaptopPeriferals.json
Flatbed,LaptopPeriferals.json
CH562ZZ,LaptopPeriferals.json
150-mm,LaptopPeriferals.json
Sales-Package-YES,LaptopPeriferals.json
Pack-Of-One-With-Box-Pack,LaptopPeriferals.json
Model-Name-SPT-BR-04-01,LaptopPeriferals.json
UFR-II-LT,LaptopPeriferals.json
Memory,LaptopPeriferals.json
1-packet-of-toner-powder,LaptopPeriferals.json
1-set-ink,LaptopPeriferals.json
Sales-Package-1-pc-100ml-ink-bottle,LaptopPeriferals.json
One-Unit,LaptopPeriferals.json
Height-20.864-cm,LaptopPeriferals.json
CPI-10,LaptopPeriferals.json
7-inch,LaptopPeriferals.json
Epson-T673,LaptopPeriferals.json
Compatible-With-Sp1000,LaptopPeriferals.json
Depth-90-mm,LaptopPeriferals.json
EPSON-ESC/POS,LaptopPeriferals.json
Canon-PIXMA-E-560-Printers,LaptopPeriferals.json
Software-Requirement-Na,LaptopPeriferals.json
Power-consumption-(active)-2.5-W,LaptopPeriferals.json
Model-Name-IEM200-140-1,LaptopPeriferals.json
Paper-Roll-Diameter-80-mm,LaptopPeriferals.json
Depth-45-mm,LaptopPeriferals.json
12A-Drum(Green),LaptopPeriferals.json
Power-consumption-(active)-250-W,LaptopPeriferals.json
Ink-Drop-2.3-pl---8.5-pl,LaptopPeriferals.json
Model-Name-70Ml-L565,LaptopPeriferals.json
2-UNIT,LaptopPeriferals.json
SINGLE-BOTTLE,LaptopPeriferals.json
Width-5-mm,LaptopPeriferals.json
Width-15,LaptopPeriferals.json
Operating-Temperature-range-15DegC---30DegC-degree-C,LaptopPeriferals.json
500dpi-dpi,LaptopPeriferals.json
Brand-HP,LaptopPeriferals.json
Model-Name-SPT-CN-04-01,LaptopPeriferals.json
190-mm,LaptopPeriferals.json
Storage-Temperature-Range-20-25º,LaptopPeriferals.json
Model-Name-88A-Premium-70GM-Bottel-05,LaptopPeriferals.json
Integrated,LaptopPeriferals.json
19-sec,LaptopPeriferals.json
"HP,-CANON,-SAMSUNG,-BROTHER",LaptopPeriferals.json
not-mention-degree-C,LaptopPeriferals.json
Copy-speed-Mono-5-cpm,LaptopPeriferals.json
Additional-Features,LaptopPeriferals.json
Weight-0.091-kg,LaptopPeriferals.json
246-mm,LaptopPeriferals.json
M-Series,LaptopPeriferals.json
Sales-Package-Set-of-2-(10mm-x-33M),LaptopPeriferals.json
0.14-Rs.,LaptopPeriferals.json
Z6Z95A,LaptopPeriferals.json
350-MB-Free-Hard-Disk-Space,LaptopPeriferals.json
Model-Name-803-Black-and-803-color,LaptopPeriferals.json
10.3-kg,LaptopPeriferals.json
Active-Noise-Level-46,LaptopPeriferals.json
328-Toner-Cartridge,LaptopPeriferals.json
162-mm,LaptopPeriferals.json
4-Black-Ink-Bottle,LaptopPeriferals.json
4-TONER-CARTRIDGE,LaptopPeriferals.json
Max-Print-Resolution-(Mono)-1200-x-600-dpi,LaptopPeriferals.json
2-Black-Bottle,LaptopPeriferals.json
Ink-Cartridge,LaptopPeriferals.json
"A4-,-B5-,-A6,-DL",LaptopPeriferals.json
Compatible-With-USED-IN-SCX-4200,LaptopPeriferals.json
Height-5-mm,LaptopPeriferals.json
Width-9-mm,LaptopPeriferals.json
290-mm,LaptopPeriferals.json
"Power-requirements-115-to-240-V,-50/60-Hz",LaptopPeriferals.json
Printer-Languages,LaptopPeriferals.json
18A-Powder,LaptopPeriferals.json
Compatible-With-EP-L3100/L3101/L3110/L3150,LaptopPeriferals.json
3-TONER-CARTRIDGE,LaptopPeriferals.json
Height-12-mm,LaptopPeriferals.json
4-ink-bottles,LaptopPeriferals.json
2.7-kg,LaptopPeriferals.json
Depth-11.98-inch,LaptopPeriferals.json
1-RIBBON-CARTRIDGE,LaptopPeriferals.json
1-ink-toner-cartridge,LaptopPeriferals.json
Depth-150,LaptopPeriferals.json
Canon-PG-745-cartridge,LaptopPeriferals.json
Model-Name-737,LaptopPeriferals.json
11-sec,LaptopPeriferals.json
Print-Speed-Mono-20,LaptopPeriferals.json
Weight-150-g,LaptopPeriferals.json
Power-Requirement-power,LaptopPeriferals.json
Width-12-mm,LaptopPeriferals.json
jkepsnl100,LaptopPeriferals.json
Part-Number-2315C023AA,LaptopPeriferals.json
218AJK,LaptopPeriferals.json
0-groups,LaptopPeriferals.json
Active-Noise-Level-64,LaptopPeriferals.json
Covered-in-Warranty-no,LaptopPeriferals.json
USB-Support,LaptopPeriferals.json
pz-42x,LaptopPeriferals.json
Operating-Humidity-range-30-70-%,LaptopPeriferals.json
Part-Number,LaptopPeriferals.json
6.65-kg,LaptopPeriferals.json
ICGseriesb2,LaptopPeriferals.json
CN692AA,LaptopPeriferals.json
"Print,-Copy,-Scan",LaptopPeriferals.json
30-degree-C,LaptopPeriferals.json
Weight-400-g,LaptopPeriferals.json
Weight-80-g,LaptopPeriferals.json
Sales-Package-1-PG745XL-Black,LaptopPeriferals.json
2-Black-Color-Bottles,LaptopPeriferals.json
All-Type-Inkjet-Printers,LaptopPeriferals.json
60-sec,LaptopPeriferals.json
"Power-requirements-AC-100-240V,-50~60-Hz",LaptopPeriferals.json
Compatible-Paper-Width-Na,LaptopPeriferals.json
Inkjet-Ink,LaptopPeriferals.json
T664-Black,LaptopPeriferals.json
Copier-resize-25-%---400-%,LaptopPeriferals.json
4-ink-bottel,LaptopPeriferals.json
810-black,LaptopPeriferals.json
SINGLE-UNIT-OF-CARD-TRAY,LaptopPeriferals.json
1-CARTRIDGE,LaptopPeriferals.json
PG-745-XL-Black,LaptopPeriferals.json
113-mm,LaptopPeriferals.json
Max-Print-Resolution-(Mono)-4800-X-600-dpi,LaptopPeriferals.json
0.5-kg,LaptopPeriferals.json
Weight-63-g,LaptopPeriferals.json
1-inktoner,LaptopPeriferals.json
Konica-Minolta,LaptopPeriferals.json
Contact-Image-Sensor-(CIS),LaptopPeriferals.json
Model-Name-12A-Premium-100GM-Bottel-2,LaptopPeriferals.json
3.5-kg,LaptopPeriferals.json
"Duty-cycle-(monthly,-A4)-15000-Pages",LaptopPeriferals.json
Operating-Temperature-Range-10-40-degree-C,LaptopPeriferals.json
Ink-Bottle,LaptopPeriferals.json
Depth-185,LaptopPeriferals.json
Scan-Area-Size-81.28-x-76.2-mm,LaptopPeriferals.json
0.45-g,LaptopPeriferals.json
Model-Name-EPD-L350-4C,LaptopPeriferals.json
Power-consumption-(standby)-2.2-W,LaptopPeriferals.json
1-unit-oF-Toner,LaptopPeriferals.json
HOP-H58-USB-Portable-Thermal,LaptopPeriferals.json
45.5-cm,LaptopPeriferals.json
NPG-26-COPIER-CARTRIDGE,LaptopPeriferals.json
Depth-15-mm,LaptopPeriferals.json
16-ppm,LaptopPeriferals.json
Model-Name-Subli_Tape_10mmX33m_2pc,LaptopPeriferals.json
Weight-400,LaptopPeriferals.json
PACK-OF-SINGLE-ID-CARD-TRAY,LaptopPeriferals.json
Host-Based,LaptopPeriferals.json
Model-Name-1000a,LaptopPeriferals.json
1-Unit-of-Refill-Ink-Bottle,LaptopPeriferals.json
Model-Name-Toner-Cartridge-Q2612A-BK,LaptopPeriferals.json
Refill-Ink-BLACK-pack-of-5,LaptopPeriferals.json
ICDye75,LaptopPeriferals.json
6-Months,LaptopPeriferals.json
Weight-625-g,LaptopPeriferals.json
Weight-0.1-g,LaptopPeriferals.json
Operating-Temperature-Range-25-45-degree-C,LaptopPeriferals.json
Weight-900-g,LaptopPeriferals.json
1-Toner-Cartridges,LaptopPeriferals.json
Pack-of-10,LaptopPeriferals.json
Inktoner,LaptopPeriferals.json
Laser-Toner,LaptopPeriferals.json
"Brother,-Canon,-Samsung,-HP",LaptopPeriferals.json
Compatible-With-HP-1020,LaptopPeriferals.json
PICKUP-ROLLER-SET,LaptopPeriferals.json
Model-Name-F-88A,LaptopPeriferals.json
Operating-Humidity-range-30-60-%,LaptopPeriferals.json
Warranty-Summary-na,LaptopPeriferals.json
34.3-cm,LaptopPeriferals.json
Height-17-mm,LaptopPeriferals.json
Power-Requirement-8-V,LaptopPeriferals.json
Model-Name-G10G200G300G4000,LaptopPeriferals.json
Sales-Package-04-Colors-x-100-ml-each,LaptopPeriferals.json
REF066,LaptopPeriferals.json
1-sheet,LaptopPeriferals.json
Tool-kit-803,LaptopPeriferals.json
1-INKTONER,LaptopPeriferals.json
1-UNIT-OF-TONER-CARTRIDGE,LaptopPeriferals.json
One-Unit-Pack,LaptopPeriferals.json
Depth-14-mm,LaptopPeriferals.json
Non-operating-Humidity-Range-10-to-90-%,LaptopPeriferals.json
6.5-kg,LaptopPeriferals.json
Ink-&-Refill-Tools,LaptopPeriferals.json
Width-13-mm,LaptopPeriferals.json
Not-Covered-in-Warranty-yes,LaptopPeriferals.json
Weight-1200-g,LaptopPeriferals.json
USB-2.0,LaptopPeriferals.json
Model-Name-RE52-4C-70gm-Box-set,LaptopPeriferals.json
70ml-X-4-bottles-(CMYK),LaptopPeriferals.json
Width-58-mm,LaptopPeriferals.json
Model-Name-925,LaptopPeriferals.json
Power-consumption-(standby)-2.1-W,LaptopPeriferals.json
141-mm,LaptopPeriferals.json
HP-680-Tri-Color-Ink,LaptopPeriferals.json
LaserJet-Pro-MFP-M126nw,LaptopPeriferals.json
1-UNIT-TONNER-CARTRIDGE,LaptopPeriferals.json
790-tri-color,LaptopPeriferals.json
4-Bottle,LaptopPeriferals.json
ICNewtool,LaptopPeriferals.json
Media-Type-supported--,LaptopPeriferals.json
Model-Name-JK1043,LaptopPeriferals.json
Operating-Humidity-range-10-%---80-%-RH-%,LaptopPeriferals.json
Paper-Cassette,LaptopPeriferals.json
Pack-of-100-Cards,LaptopPeriferals.json
Model-Name-36/88A-GREEN-Drum-05,LaptopPeriferals.json
1-ink-cartridge,LaptopPeriferals.json
Width-53-cm,LaptopPeriferals.json
ps_166D,LaptopPeriferals.json
26.1-cm,LaptopPeriferals.json
Just-Black,Mobile.json
19:9-Display-Ratio,Mobile.json
9.09-mm,Mobile.json
Internal-Storage-50-MB,Mobile.json
Height-163.5-mm,Mobile.json
Resolution-240-x-320$$Pixels,Mobile.json
Grey-&-Silver,Mobile.json
V9-Pro,Mobile.json
HD-Game-Support-Yes,Mobile.json
"Black,-Grey",Mobile.json
Resolution-2340-x-1080$$Pixel,Mobile.json
LM-X600IM,Mobile.json
Resolution-720-x-1440$$pixel,Mobile.json
5-MP-WITH-LCD-FLASH,Mobile.json
Model-Number-EB-90S62E81B,Mobile.json
Height-157.8-mm,Mobile.json
Feature-Phones,Mobile.json
Galaxy-M30,Mobile.json
Lithium-Ion,Mobile.json
Volcano-Orange,Mobile.json
MWCE2HN/A,Mobile.json
72.4-mm,Mobile.json
Phantom-Blue,Mobile.json
User-Memory,Mobile.json
iPhone-8-Plus-(PRODUCT)RED,Mobile.json
Series-U,Mobile.json
154-mm,Mobile.json
GPU-ARM-Mali-T720-MP1,Mobile.json
Micro-USB-Version-NO,Mobile.json
Additional-Content-No,Mobile.json
Model-Number-MZB8310IN,Mobile.json
Width-15-mm,Mobile.json
Model-Name-BLACK,Mobile.json
Resolution-2280-x-1080$$Pixels,Mobile.json
Model-Name-W1+,Mobile.json
48-hrs,Mobile.json
RAM-10-MB,Mobile.json
Triple-Sim,Mobile.json
<1.6W/Kg,Mobile.json
Facebook,Mobile.json
Class-12,Mobile.json
Battery-Capacity-3260-mAh,Mobile.json
Bold-Red,Mobile.json
Rosso-Red,Mobile.json
Model-Name-ONE,Mobile.json
Camon-I-Air,Mobile.json
Model-Number-MZB7758IN,Mobile.json
Sensors-NA,Mobile.json
GPU-IMG-GE8320-Up-to-650-MHz,Mobile.json
Qualcomm-712,Mobile.json
11-HRS,Mobile.json
SM-A920FZIDINS,Mobile.json
Adreno-308,Mobile.json
75.6-mm,Mobile.json
"GLONASS,-BDS,-GALILEO,-QZSS",Mobile.json
Model-Number-M2001C3K3I,Mobile.json
Comet-White,Mobile.json
Steel-Blue,Mobile.json
16MP-Front-Facing-Camera,Mobile.json
Color-Steel,Mobile.json
Model-Number-MZB9074IN/MZB07RAIN/MZB8255IN,Mobile.json
"Bluetooth-Version-2.1,-4.0,-5.0",Mobile.json
TFT-LCD-IPS,Mobile.json
Talk-Time-8-Hr,Mobile.json
C2-Turbo,Mobile.json
So-Blue,Mobile.json
Primary-Camera-48MP-+-12MP-+-5MP,Mobile.json
MediaTek-P22,Mobile.json
75.7-mm,Mobile.json
manufacturing-defects,Mobile.json
76.5-mm,Mobile.json
Mystic-Purple,Mobile.json
Battery-Capacity-3180-mAh,Mobile.json
8.13-mm,Mobile.json
"MP3,-Wave",Mobile.json
Video-Formats-Mp4,Mobile.json
Exynos,Mobile.json
Depth-12.45-mm,Mobile.json
Height-145.3-mm,Mobile.json
Charging---10W-Rapid-Charger,Mobile.json
Video-Recording-Resolution-1520x720,Mobile.json
Weight-149.7-g,Mobile.json
Total-Memory-16-GB,Mobile.json
Thunder-Blue,Mobile.json
Display-Size-3.66-cm-(1.44-inch),Mobile.json
Sun-Red,Mobile.json
RAM-8-MB,Mobile.json
Sound-Enhancements-CS43199-+-SSM6322,Mobile.json
13.3-mm,Mobile.json
9.2-mm,Mobile.json
Model-Number-RBS0624IN,Mobile.json
Width-71.98-mm,Mobile.json
14.8-mm,Mobile.json
"A-GPS,-Gnolass",Mobile.json
"Earphones,-Charger,-Mobile",Mobile.json
MT9E2HN/A,Mobile.json
2MP-Rear-Camera,Mobile.json
Green-:-Dark-Blue,Mobile.json
1.6-GHz,Mobile.json
71.5-mm,Mobile.json
Redmi-Note-5-Pro,Mobile.json
1.45-GHz,Mobile.json
"Secondary-Camera-Features-f2.4,-1.12um",Mobile.json
Hot-SWAP-Support-No,Mobile.json
Model-Number-719901070791,Mobile.json
GPU-GE8300,Mobile.json
Infrared-No,Mobile.json
Sandstone-Black,Mobile.json
Weight-226-g,Mobile.json
90.7%-Screen-to-body-Ratio,Mobile.json
Model-Number-E16,Mobile.json
Neptune-Blue,Mobile.json
iPhone-11,Mobile.json
User-Memory-49.3,Mobile.json
Model-Number-XT1902-1,Mobile.json
7T-Pro,Mobile.json
Glacier-Grey,Mobile.json
On-site-service-center,Mobile.json
Model-Number-MZB8742IN,Mobile.json
F103-Pro,Mobile.json
Battery-Capacity-2900-mAh,Mobile.json
13MP-Front-Camera,Mobile.json
Pearl-White,Mobile.json
2.4-GHz,Mobile.json
Weight-147-g,Mobile.json
"Handset,-Charger,-Battery",Mobile.json
Height-153.8-mm,Mobile.json
Model-Number-vivo-1921,Mobile.json
"GLONASS,-Beidou",Mobile.json
Model-Name-Y66,Mobile.json
Model-Number-CPH2061,Mobile.json
K111-Superstar,Mobile.json
Height-155.97-mm,Mobile.json
Resolution-2400-×-1080-Pixels,Mobile.json
Nano-Sim,Mobile.json
QVGA-Display,Mobile.json
Touchscreen-Type,Mobile.json
Charcoal-Black,Mobile.json
"GLONASS,-BeiDou,-Galileo",Mobile.json
Blue-MB,Mobile.json
Model-Number-TA-1192-DS,Mobile.json
Ringtones-Format-Mp3,Mobile.json
Model-Number-Vivo-1935,Mobile.json
Any-Damage-cause-by-customer,Mobile.json
"Handste,-Battery,-Charger",Mobile.json
User-Memory-64,Mobile.json
52.5-mm,Mobile.json
Video-Recording-Resolution-1280-x-720,Mobile.json
"Hindi,-English",Mobile.json
Model-Name-Y15,Mobile.json
Height-157.6-mm,Mobile.json
K19-Rock,Mobile.json
"Primary-Camera-Features-13MP,-0.3MP",Mobile.json
Nano-+-Nano,Mobile.json
Battery-Capacity-3060-mAh,Mobile.json
12-Month,Mobile.json
Battery-Capacity-4000-mAh,Mobile.json
"Charger,-Handset,-Quick-Guide",Mobile.json
48.6-mm,Mobile.json
Model-Number-RBS0605IN,Mobile.json
Model-Number-MZB8595IN,Mobile.json
Primary-Camera,Mobile.json
Charcoal-Blue,Mobile.json
User-Memory-12,Mobile.json
Video-Recording-Resolution-128x160,Mobile.json
Color-Black,Mobile.json
"Wi-Fi-Version-802.11b/g/n,-2.4G",Mobile.json
Model-Number-ZB632KL-4J006IN,Mobile.json
Model-Name-8.1,Mobile.json
20MP-Front-Camera,Mobile.json
282-PPI,Mobile.json
Model-Number-MZB8312IN,Mobile.json
Mediateck,Mobile.json
Model-Number-MZB8746IN,Mobile.json
Frame-Rate-720p-at-120-fps,Mobile.json
Height-154.5-mm,Mobile.json
Primary-Camera-48-MP-+-12-MP-+-16-MP,Mobile.json
Operating-Frequency-0,Mobile.json
Resolution-129-x-119-Pixels,Mobile.json
MWM02HN/A,Mobile.json
Matrix-Purple,Mobile.json
CAPACITIVE,Mobile.json
SM-A107FZBDINS,Mobile.json
Primary-Camera-48MP-+-5MP-+-16MP,Mobile.json
Gamma-Green,Mobile.json
Weight-143-g,Mobile.json
S5-Pro,Mobile.json
Model-Number-HQ5020DA07000,Mobile.json
200-GB,Mobile.json
7.98-mm,Mobile.json
Resolution-Type-HD,Mobile.json
Venom-Black,Mobile.json
3G-Speed-NO,Mobile.json
Dark-Grey,Mobile.json
Model-Number-1825,Mobile.json
Model-Number-MZB7412IN,Mobile.json
Phone-Book-Memory-Yes,Mobile.json
7.95-mm,Mobile.json
Series-7,Mobile.json
Width-74-mm,Mobile.json
4G-VOLTE,Mobile.json
Weight-118.5-g,Mobile.json
"Android,-Google-Chrome",Mobile.json
Hot-9-Pro,Mobile.json
74.2-mm,Mobile.json
Model-Name-K400,Mobile.json
Sonic-Blue,Mobile.json
Nano-SIM-+-Nano-USIM,Mobile.json
Width-75.58-mm,Mobile.json
Height-155.06-mm,Mobile.json
SIM-Size-Mini,Mobile.json
Model-Number-MZB8004IN,Mobile.json
Rear-Single-Flash,Mobile.json
1-year-manufacturer-warranty,Mobile.json
Luminous-Black,Mobile.json
"GSM,-CDMA",Mobile.json
Height-152.2-mm,Mobile.json
Quick-Charging-No,Mobile.json
90Hz-AMOLED,Mobile.json
Li-ion-Polymer,Mobile.json
Model-Name-110,Mobile.json
GPU-IMG-8XE-1PPC-at-450-MHz,Mobile.json
Battery-Type-Li-on,Mobile.json
Full-HD+-TFT-LCD-Display,Mobile.json
FitHome,Mobile.json
Model-Number-MZB6882IN,Mobile.json
"OPPO-Browser,-Opera,-UC",Mobile.json
Auto-Call-Recording,Mobile.json
Coffee,Mobile.json
Display-Size-16.74-cm-(6.59-inch),Mobile.json
Model-Name-X746,Mobile.json
Breezy-Blue,Mobile.json
Astro-Moonlight-White,Mobile.json
Model-Number-Udaan,Mobile.json
chrome,Mobile.json
Music-Player-MP3,Mobile.json
Digital-Zoom-YES,Mobile.json
Model-Number-TA-1118-DS,Mobile.json
Model-Number-X744,Mobile.json
Series-ECO-X,Mobile.json
"SAR-Value-Head:-1.138,-Body:-0.718",Mobile.json
Model-Number-XT-1925-13,Mobile.json
Height-162.6-mm,Mobile.json
Internal-Storage-16-MB,Mobile.json
Qualcomm-Snapdragon-675,Mobile.json
1.8-VGA,Mobile.json
Talk-Time-51hrs-50mins,Mobile.json
Processor-Type-MediaTek-Helio-P35-(MTK6765),Mobile.json
16MP-+-2MP,Mobile.json
Moonlight-Glow,Mobile.json
Fluorite-Purple,Mobile.json
Primary-Camera-13MP-+-2MP-+-8MP,Mobile.json
Champange-Gold,Mobile.json
SIM-Access-Yes,Mobile.json
Wi-Fi-Version-802.11b/g/n-(2.4-GHz),Mobile.json
Primary-Clock-Speed-1-MHz,Mobile.json
"Missed,-Outgoing-calls",Mobile.json
"3GP,-MP4,-MKV,-AVI,-FLV,-WEBM",Mobile.json
Primary-Camera-48MP-+-12MP,Mobile.json
Twilight-Grey,Mobile.json
Phantom-Black,Mobile.json
SM-G988BZAPINU,Mobile.json
Head:-0.78-W/kg,Mobile.json
"Missed,-Incoming-&-Outgoing",Mobile.json
"MP3,-MP4,-3GP,-OGG,-AAC,-MIDI",Mobile.json
Model-Number-MZB7976IN,Mobile.json
LED-backlit-IPS,Mobile.json
Dual-Nano,Mobile.json
"GSM,-4G-VoLTE,-UMTS,-4G-LTE",Mobile.json
Aura-Glow,Mobile.json
Model-Number-ZB556KL-4A001IN,Mobile.json
Series-ERA,Mobile.json
Model-Number-Rock,Mobile.json
"GSM,-GSM,-GSM,-GSM",Mobile.json
Model-Name-X70-1,Mobile.json
76.9-mm,Mobile.json
Orange-:-Black,Mobile.json
Display-Colors-262K,Mobile.json
Battery-Capacity-3760-mAh,Mobile.json
18-W-Fast-Charging,Mobile.json
Model-Number-MZB7752IN,Mobile.json
8.05-mm,Mobile.json
Model-Name-P101,Mobile.json
Model-Number-MZB5459IN/MZB5542IN,Mobile.json
73.8-mm,Mobile.json
Android-Jelly-Bean-4.2,Mobile.json
"4G,-2G,-3G",Mobile.json
ARM-|-Mali-G72-MP3,Mobile.json
Multi-Language-Support,Mobile.json
Primary-Camera-48MP-+-8MP-+-5MP,Mobile.json
Moonlight-White,Mobile.json
Aurora-Green,Mobile.json
"Blue,-White",Mobile.json
Single-Sim,Mobile.json
12-month,Mobile.json
Blush-Gold,Mobile.json
Height-154.4-mm,Mobile.json
